,title,uri,album_date,imdb_id,original_title,overview,release_date,original_language,runtime,popularity		
320,Prisoners,spotify:album:5MdxtYNgZJiZMegeZ3Qe1U,2013,tt1392214,Prisoners,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",2013,en,153.0,11.96262		
321,The Bourne Supremacy,spotify:album:1Wl2ksx5Tjm1OqAthYmPVc,2004,tt0372183,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",2004,en,108.0,20.40426		
322,Creed,spotify:album:03vOJD9TKf7hjwrakeYb8n,2015,tt3076658,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",2015,en,133.0,33.449723		
323,Maidentrip,spotify:album:29IZsEj13xjbIBODaUXrNa,2014,tt2555268,Maidentrip,14-year-old Laura Dekker sets out on a two-year voyage in pursuit of her dream to become the youngest person ever to sail around the world alone.,2014,en,82.0,1.549318		
324,Omkara,spotify:album:2ni91Enmppk7MZvrLSmrkf,2006,tt0488414,Omkara,"Director Vishal Bharadwaj's adaption of the Shakespeare masterpiece ""Othello"".",2006,hi,155.0,1.395127		
325,Hungry Hearts,spotify:album:1lVSRxdGHvwqQh0JYD9zz3,2015,tt3344922,Hungry Hearts,The relationship of a couple who meet by chance in New York City is put to the test when they encounter a life or death circumstance.,2015,en,109.0,4.543452		
326,Mr. Magorium's Wonder Emporium,spotify:album:3LnKjKx6JgHveOM4vlIBUA,2007,tt0457419,Mr. Magorium's Wonder Emporium,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium, the strangest, most fantastic, most wonderful toy store in the world. But when Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once remarkable Emporium.",2007,en,93.0,8.696467		
327,Indiana Jones and the Temple of Doom,spotify:album:41sETAIYdCFy0MaGnaFPFQ,1984,tt0087469,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees â€“ and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",1984,en,118.0,15.802306		
328,Get Out,spotify:album:0L7VtXWMySVyhePPAtRlAN,2017,tt5052448,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",2017,en,104.0,36.894806		
329,Tootsie,spotify:album:7CHXmIYw1PDxJR5795csK7,1982,tt0084805,Tootsie,"Michael Dorsey is an unemployed actor with an impossible reputation. In order to find work and fund his friend's play he dresses as a woman, Dorothy Michaels, and lands the part in a daytime drama. Dorsey loses himself in this woman role and essentially becomes Dorothy Michaels, captivating women all around the city and inspiring them to break free from the control of men and become more like Dorsey's initial identity. This newfound role, however, lands Dorsey in a hot spot between a female friend/'lover,' a female co-star he falls in love with, that co-star's father who falls in love with him, and a male co-star who yearns for his affection.",1982,en,116.0,8.451188		
330,Baadshah,spotify:album:6BofosOJOkiCY5XVv28XdA,1999,tt0211934,Baadshah,"K. Jhunjhunwala would like to locate his missing/runaway daughter, Seema Malhotra, so that he can get her married to Nitin Dharampal	 Prominent businessman, Mahindra, would like to negotiate with his daughter, Sonu's kidnappers, and secure her release. And the Central Bureau of Investigation would like to protect the life of Chief Minister Gayetri Bachchan under the mission code-named ""Maa"", and the CBI Officer in Charge to be code-named ""Baadshah"". Now Baadshah happens to be a bumbling and out of work Private Investigator, who has agreed to assist Jhunjhunwala and Mahindra, and while doing so is mistaken for the CBI Agent, ends up working for the assassins, and must assassinate Gayetri or end up losing his team of four fellow-bumblers, and Mahindra's daughter. What results is hilarious chaos, with no one knowing what the other is doing, and each one being each other's suspect(s). To make matters worse Jhunjhunwala is not really Seema's dad, but someone else with an ulterior motive.",1999,hi,175.0,1.464744	
331,"Synecdoche, New York",spotify:album:6jdfKgPpi6wchdjDSkH74h,2008,tt0383028,"Synecdoche, New York","A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",2008,en,124.0,6.295807		
332,TRON: Legacy,spotify:album:3AMXFnwHWXCvNr5NCCpLZI,2010,tt1104001,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",2010,en,125.0,21.259		
333,Pitch Perfect 2,spotify:album:2ZeHAc9olOJ70wqPjHXhZE,2015,tt2848292,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",2015,en,115.0,15.862632		
334,This Christmas,spotify:album:75p6D49hWX6bmG8PJFb02h,2007,tt0937375,This Christmas,"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",2007,en,117.0,2.501209		
335,Jane Eyre,spotify:album:4EHO6nIhB0OCyOY2vQ8yqX,2011,tt1229822,Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",2011,en,120.0,7.089084		
336,St. Elmo's Fire,spotify:album:70P9doc1EAqyb36gRmaPcU,1985,tt0090060,St. Elmo's Fire,"Seven friends - Alec, Billy, Jules, Kevin, Kirby, Leslie and Wendy - are trying to navigate through life and their friendships following college graduation. Alec, who aspires to political life, has just shown his true colors by changing his allegiance from Democrat to Republican, which freaks out girlfriend Leslie, who he wants to marry. Budding architect Leslie, on the other hand, has an independent streak. She believes she has to make a name for herself to find out who she is before she can truly commit to another person in marriage. But Leslie and Alec have decided to live together. Because Leslie refuses to marry Alec, he believes that justifies certain behavior. Kirby, who wants to become a lawyer and who pays for his schooling by working as a waiter at their local hangout called St. Elmo's Bar, and struggling writer Kevin are currently roommates. They are on opposite extremes of the romance spectrum.",1985,en,110.0,9.116245		
337,Singles,spotify:album:58BEJ01sL8wK5LV3TPyngC,1992,tt0105415,Singles,"Romantic comedy about six of Seattle's young people, most of whom live in the same apartment building and whose lives revolve around the city's ever-expanding music scene. The interrelated stories about each character's progress through the singles scene are intriguing and often very funny, and the soundtrack is a grunge fanatic's dream, with the likes of Soundgarden, Pearl Jam and Mudhoney.",1992,en,99.0,10.450148		
338,Forrest Gump,spotify:album:1Fw951OcmbeCmVnnNcRYrp,1994,tt0109830,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",1994,en,142.0,48.307194		
339,The Mack,spotify:album:0iOSxNFl6YhVjWxlzyq5T1,1973,tt0070350,The Mack,Goldie returns from five years at the state pen and winds up king of the pimping game. Trouble comes in the form of two corrupt white cops and a crime lord who wants him to return to the small time.,1973,en,110.0,1.392731		
341,Hedwig and the Angry Inch,spotify:album:79l4BIW8SN0M7bZAGmP0EB,2001,tt0248845,Hedwig and the Angry Inch,"Hansel Schmidt, is a young East German boy, born and raised during the Cold War in communist East Berlin. In his 20s, he meets Luther Robinson, an older American soldier, who falls in love with Hansel and the two decide to marry, which will allow Hansel to leave communist East Germany for the West.  But, in order to marry, Hansel must undergo a sex-change. However, the procedure does not go perfectly and Hansel becomes not a trans woman, but a 'genderqueer', Hedwig.  Back in the USA, on their first wedding anniversary, Luther leaves Hedwig for another man. On  that same day the news headlines were of the fall of the Berlin Wall and freedom.  Hedwig tours the  US with her rock band and relates her life story while following her ex-boyfriend/band-mate Tommy Speck (to whom she gives the stage name ""Tommy Gnosis""), who stole her songs and rose to fame.",2001,en,95.0,4.446806		
342,Bicentennial Man,spotify:album:7zp6npGMq8bwq6z9944ExA,1999,tt0182789,Bicentennial Man,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",1999,en,131.0,9.369918		
343,A Long Way Down,spotify:album:2fpTGzqv5Cl2L590tw08zE,2014,tt0458413,A Long Way Down,"Four lost souls decide to end their lives on the same night, New Year's Eve. When they meet unintentionally at the same suicide hotspot, they mutually agree to call off their plans for six weeks, forming an unconventional, dysfunctional family.",2014,en,96.0,10.46897		
344,Armageddon,spotify:album:4jLCHgrBujiZhpoDi2iIsN,1998,tt0120591,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",1998,en,151.0,13.235112		
345,Forget Paris,spotify:album:0Qpot9NbIjEEiDSV1jJ3iF,1995,tt0113097,Forget Paris,"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive.",1995,en,101.0,16.236745		
346,We Were Soldiers,spotify:album:6lVvwa4VGJywXL8YPMQN3Y,2002,tt0277434,We Were Soldiers,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,2002,en,138.0,11.34706		
347,The Mummy,spotify:album:5npe6B2eEGqG4g6jYk71Kb,1999,tt0120616,The Mummy,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death â€“ his body will remain undead for all eternity as a punishment for a forbidden love.",1999,en,124.0,23.984065		
348,Robin Hood,spotify:album:3bbdZdZQtCtnWEN5zG7Eyj,1991,tt0102797,Robin Hood,"Yet another version of the classic epic, with enough variation to make it interesting. The story is the same, but some of the characters are quite different from the usual, in particular Uma Thurman's very special maid Marian. The photography is also great, giving the story a somewhat darker tone.",1991,en,104.0,5.683753		
349,Furious 7,spotify:album:1YB6CYHc6LTLg0q8tBqFdm,2015,tt2820852,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,2015,en,137.0,27.275687		
350,Star Wars,spotify:album:55gMu4AvAKCbCaGv3GIXgy,1977,tt0076759,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,1977,en,121.0,42.149697		
351,The Hunger Games,spotify:album:6PH1qpo8wXTJnhZHnQi8YT,2012,tt1392170,The Hunger Games,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which â€œTributesâ€ must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If sheâ€™s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",2012,en,142.0,20.031667		
352,Divergent,spotify:album:3ArLEdO46J7zsEgnlyLmmp,2014,tt1840309,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014,en,139.0,21.572585		
353,The Karate Kid,spotify:album:1zNIDZncmWNpb1WkyfRPdH,2010,tt1155076,The Karate Kid,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",2010,en,140.0,11.690781		
354,The Best Man Holiday,spotify:album:1oV4pg51THaPN4eJveWxHt,2013,tt2083355,The Best Man Holiday,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",2013,en,123.0,6.102021		
355,Titanic,spotify:album:24YoVjBTadmRW2Zhc9ou9S,1997,tt0120338,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancÃ©, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",1997,en,194.0,26.88907		
356,The Last Samurai,spotify:album:1EqLdtiBSgULHA01ooROeY,2003,tt0325710,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",2003,en,154.0,19.582325		
357,The Shack,spotify:album:40JDNqFUzKmBSMEfDHPztO,2017,tt2872518,The Shack,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",2017,en,132.0,16.392712		
358,The Martian,spotify:album:17o7ljUmsa9MusgN2BjXwV,2015,tt3659388,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",2015,en,141.0,25.62993		
359,Sparkle,spotify:album:3tyR5RVv5Im9jzAirbGiXD,2012,tt1876451,Sparkle,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",2012,en,116.0,2.24386		
360,My Best Friend's Wedding,spotify:album:2NGbXA2SwEaWNwlWY6SRK3,1997,tt0119738,My Best Friend's Wedding,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",1997,en,105.0,4.678572		
361,Sweet Dreams,spotify:album:4Gs8bZGNfuJRfVnzK2yMNu,1985,tt0090110,Sweet Dreams,"Lange stunningly portrays Patsy Cline, the velvet-voiced country singer who died in a tragic plane crash.",1985,en,115.0,1.29382		
362,Manhattan,spotify:album:71aKU2RUyaBJLslyH0WEAA,1979,tt0079522,Manhattan,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,1979,en,96.0,12.050759		
363,Big Eyes,spotify:album:6QJyng3nLtEXaqy6WG5nEQ,2014,tt1126590,Big Eyes,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",2014,en,105.0,7.412826		
